Item_ID,Item_Name1,Department__,Major_Dept,Category,Sub_Category
51491         ,DOUBLE STUFFED PUMPKIN GNOCCHI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-IN HOUSE
51530         ,BURRATA RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
51420         ,FRESH PASTINA,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810069857  ,UG SUNDRIED TOMATO & SMOKED MOZZARELLA RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810065651  ,UG ROASTED RED PEPPER ROUND RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810095962  ,UG FROZEN ROUND CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-IN HOUSE
383810095979  ,UG FROZEN SQUARE CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-IN HOUSE
383810043819  ,UG FRESH LINGUINE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043826  ,UG FRESH FUSILLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043833  ,UG FRESH RADIATORE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810017537  ,UG FRESH PAPPARDELLE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810044243  ,UG FRESH ELBOWS,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043888  ,UG MANICOTTI CREPES,65,FRESH PASTA,CUTS,CUTS-VENDOR
383810043789  ,UG FRESH PENNE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043796  ,UG FRESH FETTUCCINI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043802  ,UG FRESH SPAGHETTI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043840  ,UG FRESH ANGEL HAIR PASTA,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043895  ,UG FRESH PERCIATELLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043901  ,UG FRESH RIGATONI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043925  ,UG FRESH MAFALDA,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810030352  ,UG CAVATELLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810016219  ,UG FRESH BABY SHELLS,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043864  ,UG FRESH LASAGNA SHEETS,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810031557  ,UG FRESH SQUID INK FETTUCCINI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810030369  ,UG RIOCTTA CAVATELLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810078958  ,UG FRESH MEZZE RIGATE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810065934  ,UG FRESH TRI-COLOR FUSILLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810065941  ,UG FRESH TRI-COLOR RADIATORI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810050039  ,UG FRESH RAVIOLI SHEETS,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810050046  ,UG FRESH SQUID INK LINGUINE,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810075957  ,UG CHEESE STUFFED RIGATONI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-VENDOR
383810043307  ,UG TRI COLOR CHEESE TORTELLINI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-VENDOR
383810043291  ,UG CHEESE TORTELLINI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-VENDOR
383810031885  ,UG FRESH SPINACH FETTUCCINI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810031908  ,UG FRESH SPINACH RIGATONI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810013508  ,UG SPINACH CAVATELLI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810028571  ,UG SQUARE SPINACH & CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810043857  ,UG ROUND SPINACH & CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810043758  ,UG MANICOTTI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-IN HOUSE
383810047169  ,UG FOUR CHEESE ROUND RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810015274  ,UG ROUND PORCINI MUSHROOM RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810015281  ,UG SQUARE PORCINI MUSHROOM RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810013003  ,UG HEART SHAPED CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810018657  ,UG HEART SHAPED RED CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810009532  ,UG BUFFALO CHICKEN RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810031328  ,UG ROUND LOBSTER RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810018817  ,UG HEART SHAPED LOBSTER RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810043741  ,UG ROUND CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-IN HOUSE
383810027499  ,UG SQUARE CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-IN HOUSE
383810017278  ,UG SAUSAGE & BROCCOLI RABE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810002748  ,UG TRUFFLE CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810043765  ,UG FRESH STUFFED SHELLS,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-IN HOUSE
383810016578  ,UG ROUND PUMPKIN RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810028076  ,UG SQUARE PUMPKIN RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810016783  ,UG WHOLE WHEAT ROUND CHEESE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810043413  ,UG POTATO GNOCCHI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043932  ,UG FRESH WHOLE WHEAT FETTUCINI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810043772  ,UG FRESH WHOLE WHEAT RIGATONI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
383810050053  ,UG ROUND PEPPERONI PIZZA RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810087653  ,UG PUMPKIN GNOCCHI,65,FRESH PASTA,CUTS,CUTS-IN HOUSE
5772          ,UG FRESH PLAIN RICOTTA,65,FRESH PASTA,ACCOMPANIMENTS,ACCOMPANIMENTS-CHEESE
383810098772  ,UG ROUND BUTTERNUT SQUASH RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810098789  ,UG SQUARE BUTTERNUT SQUASH RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810098796  ,UG ROUND PHILLY CHEESESTEAK RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
51145         ,TOMATO BASIL MOZZARELLA RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
52026         ,CACIO E PEPE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
383810095511  ,UG SPINACH ARTICHOKE RAVIOLI,65,FRESH PASTA,RAVIOLI ,RAVIOLI-SPECIALTY IN HOUSE
51283         ,SEASONED IMPASTATA RICOTTA LARGE,65,FRESH PASTA,ACCOMPANIMENTS,ACCOMPANIMENTS-CHEESE
51285         ,PLAIN IMPASTATA RICOTTA LARGE,65,FRESH PASTA,ACCOMPANIMENTS,ACCOMPANIMENTS-CHEESE
51470         ,DOUBLE SPINACH STUFFED GNOCCHI,65,FRESH PASTA,STUFFED PASTA,STUFFED PASTA-IN HOUSE
67506         ,KOSHER DILL PICKLE SPEARS,67,DELI,PICKLES,PICKLES-SPEARS
67532         ,DILL PICKLE SPEARS,67,DELI,PICKLES,PICKLES-SPEARS
67034         ,UG GARLIC SOUR PICKLES,67,DELI,PICKLES,PICKLES-WHOLE
67027         ,HALF SOUR PICKLES,67,DELI,PICKLES,PICKLES-WHOLE
67030         ,UG PICKLE CHIPS,67,DELI,PICKLES,PICKLES-SLICES
67120         ,SICILIAN OLIVES W/ GRLC & CELERY,67,DELI,OLIVES,OLIVES-SICILIAN
05569         ,HANGING SUN-DRIED CHERRY PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
51026         ,STUFFED GRAPE LEAVES,67,DELI,ANTIPASTO,ANTIPASTO-GRAPE LEAVE
67052         ,CIPOLLINI ONION IN BALSAMIC VINEGAR,67,DELI,ANTIPASTO,ANTIPASTO-MISC
51016         ,MARINATED GIARDINERIA,67,DELI,ANTIPASTO,ANTIPASTO-GIARDINIERA
05167         ,MINI SWT PPERS W/ SALAMI & PROV,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
51012         ,ARTICHOKE SALAD,67,DELI,ANTIPASTO,ANTIPASTO-ARTICHOKE
67023         ,BLACK CERIGNOLA,67,DELI,OLIVES,OLIVES-CERIGNOLA
67020         ,GIARDINIERA SALAD,67,DELI,ANTIPASTO,ANTIPASTO-GIARDINIERA
05188         ,STFD HOT PEPPERS W/ BREADCRUMBS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
51020         ,STUFFED SWT PEPPERS W/ BRDCRMBS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
51017         ,STFD HOT PPERS W PROSC & PROV,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
67394         ,SWEET PEPPADEW W/ CREAM CHEESE,67,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
51032         ,ITALIAN SUN DRIED TOMATOES,67,DELI,ANTIPASTO,ANTIPASTO-SUN DRIED
67041         ,OLIVES STUFFED W/ GORGONZOLA,67,DELI,OLIVES,OLIVES-STUFFED
51024         ,MARINATED EGGPLANT STRIPS,67,DELI,ANTIPASTO,ANTIPASTO-EGGPLANT
51015         ,SLICED SWEET PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
51014         ,SLICED HOT PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
67021         ,PITTED KALAMATA OLIVES,67,DELI,OLIVES,OLIVES - BULK
51023         ,UG G&G MARINATED MUSHROOMS,67,DELI,ANTIPASTO,ANTIPASTO-MUSHROOM
67037         ,GREEN OLIVES STUFFED W SUNDRIED TOMATO,67,DELI,OLIVES,OLIVES-STUFFED
67002         ,GOLDEN PEPPADEW SWEET & SPICY,67,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
67003         ,PEPPADEW PIQUANTES RED PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
67005         ,PEPPADEW GOLDEN & RED PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
51018         ,STFD SWT PEPPERS W PROSC & PROV,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
67045         ,PITTED 5 TYPE OLIVES,67,DELI,OLIVES,OLIVES - BULK
67010         ,QUEEN ANNE OLIVES,67,DELI,OLIVES,OLIVES-MISC
05337         ,ROASTED RED PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
05425         ,SUN DRIED PEPPERS,67,DELI,ANTIPASTO,ANTIPASTO-SUN DRIED
67043         ,OLIVES STUFFED W/ BLUE CHEESE,67,DELI,OLIVES,OLIVES-STUFFED
67042         ,OLIVES STUFFED W/ FETA,67,DELI,OLIVES,OLIVES-STUFFED
67050         ,GREEN OLIVES STUFFED W PROV,67,DELI,OLIVES,OLIVES-STUFFED
67013         ,OIL CURED OLIVES,67,DELI,OLIVES,OLIVES-CURED
67072         ,OIL CURED PITTED BLK OLIVES,67,DELI,OLIVES,OLIVES-CURED
67007         ,GARLIC STUFFED OLIVES,67,DELI,OLIVES,OLIVES-STUFFED
67503         ,PROSCIUTTO STUFFED OLIVES,67,DELI,OLIVES,OLIVES-STUFFED
67056         ,PITTED CASTELVETRANO OLIVES,67,DELI,OLIVES,OLIVES - BULK
67024         ,GREEN CERIGNOLA,67,DELI,OLIVES,OLIVES - BULK
67059         ,ITALIAN RED CERIGNOLA,67,DELI,OLIVES,OLIVES - BULK
51019         ,STFD HOT PPERS W BRDCRMBS,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
05606         ,GIGANDES BEANS IN VINAIGRETTE,67,DELI,SIDES,SIDES-VEGETABLE
67108         ,STUFFED BANANA SHOOTERS W/PROSCIUTTO & PROVOLONE,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
67674         ,SWEET PEPPADEWS W/GOAT CHEESE,67,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
383810029387  ,UG MIXED OLIVE PLATTER,67,DELI,OLIVES,OLIVES-MIXED
383810002106  ,UG PICKLE PLATTER,67,DELI,PICKLES,PICKLES-MISC
383810042836  ,UG SWEET HEAT PICKLE CHIPS,67,DELI,PICKLES,PICKLES-SLICES
383810042874  ,UG ATOMIC SPICY PICKLE CHIPS,67,DELI,PICKLES,PICKLES-SLICES
383810029318  ,UG MEDITERRANEAN OLIVE PLTR,67,DELI,OLIVES,OLIVES-MIXED
383810094798  ,BREAD & BUTTER PICKLE CHIPS,67,DELI,PICKLES,PICKLES-SLICES
05197         ,MINI SWEET PEPPERS W/ SALAMI & PROVOLONE,67,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
383810047824  ,CLEAN & GREEN DETOX,68,ESPRESSO,JUICE & SMOOTHIES,JUICE & SMOOTHIES-JUICE
05049         ,UG BUFFALO CHICKEN HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05143         ,HAM AND SWISS ON A ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05142         ,TURKEY AND AMERICAN ON A ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05925         ,UG HAM & SWISS WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05944         ,UG GRILLED VEGETABLE WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51063         ,UG BUFFALO BILL WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51316         ,UG VOLCANO WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51549         ,UG CHICKEN BACON RANCH WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51315         ,UG CHICKEN CHEDDAR WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51286         ,CHICKEN CUTLET LETTUCE TOMATO WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05916         ,UNCLE GIUSEPPE'S WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05965         ,UG EGGPLANT CAPRESE WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05955         ,UG EGGPLANT WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05972         ,UG WALDORF CHICKEN SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05575         ,UG PESTO CHICKEN SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05918         ,UG CHICKEN SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51312         ,UG CHIPOTLE CHICKEN SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05680         ,UG HEALTHY CHOICE WRAP,69,DELI,SANDWICH,SANDWICH-BREAKFAST
05921         ,UG EGG SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05919         ,UG TUNA SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05915         ,GRILLED CHICKEN LETTUCE TOMATO WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05913         ,UG AUNT MARY WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05871         ,UG GRILLED CHICKEN CAESAR WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05956         ,UG HAM& CHEESE WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51314         ,UG VERMONT WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51103         ,UG ITALIAN WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51118         ,UG ITALIAN WRAPOLINI,69,DELI,SANDWICH,SANDWICH-WRAPS
51061         ,COPPA & SUN-DRIED PEPPERS ON SORISSO,69,DELI,SANDWICH,SANDWICH-ARTISAN CASE
05232         ,UG MOZZARELLA & PEPPER WRAPOLINI,69,DELI,SANDWICH,SANDWICH-WRAPS
51102         ,UG ROAST BEEF AND CHEDDAR WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51349         ,UG ROAST BEEF WRAPOLINI,69,DELI,SANDWICH,SANDWICH-WRAPS
05587         ,UG SEAFOOD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05920         ,UG SHRIMP SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05460         ,UG CHICKEN BREAST WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51062         ,UG TURKEY BLT WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05463         ,UG TURKEY & SWISS WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
51356         ,UG TURKEY WRAPOLINI,69,DELI,SANDWICH,SANDWICH-WRAPS
05475         ,UG HOT MEATBALL HERO,69,DELI,SANDWICH,SANDWICH-HOT HERO
51123         ,UG CHICKEN PARMIGIANA HERO -COLD,69,DELI,SANDWICH,SANDWICH-COLD HERO
05676         ,UG HOT SAUSAGE AND PEPPER SUB,69,DELI,SANDWICH,SANDWICH-HOT HERO
05698         ,UG CHICKEN PARMIGIANA HERO HOT,69,DELI,SANDWICH,SANDWICH-HOT HERO
05696         ,UG EGGPLANT PARMIGIANA HERO HOT,69,DELI,SANDWICH,SANDWICH-HOT HERO
05703         ,"UG RSTD PRK, BRC RB & PRV SNDWCH",69,DELI,SANDWICH,SANDWICH-HOT HERO
51697         ,UG CHICKEN SALAD ON MULTIGRN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51562         ,UG CHICKEN SALAD ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51707         ,UG CHIPOTLE CHICKEN ON MULTIGRAIN BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51705         ,UG CHIPOTLE CHICKEN ON WHITE BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51706         ,UG CHIPOTLE CHICKEN ON WHEAT BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51703         ,UG EGG SALAD ON MULTIGRAIN BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51686         ,UG EGG SALAD  ON WHEAT BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51701         ,UG CHICKEN CLUB ON MULTIGRN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51683         ,UG CHICKEN CLUB ON WHEAT BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51566         ,UG CHICKEN CLUB ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51681         ,UG HAM & SWISS ON WHEAT BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51564         ,UG HAM & SWISS ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51699         ,UG HAM & SWISS ON MULTIGRN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51702         ,UG PB&J SANDWICH ON MULTIGRN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51567         ,UG PB&J SANDWICH ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51695         ,UG ROAST BEEF & CHEDDAR ON MULTIGRAIN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51678         ,UG ROAST BEEF & CHDR ON WHEAT BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51563         ,UG TUNA SALAD ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51698         ,UG TUNA SALAD ON MULTIGRAIN BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51693         ,UG TURKEY & CHDR ON MULTIGRN BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51700         ,UG TURKEY CLUB ON MULTIGRAIN BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51682         ,UG TURKEY CLUB ON WHEAT BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51673         ,UG TURKEY & CHEDDAR ON WHEAT BRD,69,DELI,SANDWICH,SANDWICH-BREAD
51565         ,UG TURKEY CLUB ON WHITE BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51559         ,UG TURKEY & CHEDDAR ON WHT BREAD,69,DELI,SANDWICH,SANDWICH-BREAD
51341         ,"BLT (BACON, LETTUCE, TOMATO) ON A ROLL",69,DELI,SANDWICH,SANDWICH-ROLL
05095         ,UG MANZO DI PEPPE HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05461         ,UG BACON EGG & CHEESE ON ROLL,69,DELI,SANDWICH,SANDWICH-BREAKFAST
05984         ,UG RUEBEN PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
50446         ,UG HAM & BRIE BAGUETTE,69,DELI,SANDWICH,SANDWICH-COLD HERO
05982         ,UG ROLL W/ BUTTER,69,DELI,SANDWICH,SANDWICH-ROLL
05929         ,THE VOLCANO HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05265         ,UG VOLCANO PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
05269         ,UG CORDON BLEU PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
05917         ,UNCLE GIUSEPPE'S HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05922         ,UNCLE GIUSEPPE'S SANDWICH ON A ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05267         ,UG TESTA ROSA PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
51122         ,UG EGGPLANT PARM HERO - COLD,69,DELI,SANDWICH,SANDWICH-COLD HERO
05985         ,EGGPLANT AND BROCCOLI RABE PANNINI,69,DELI,SANDWICH,SANDWICH-PANINI
05471         ,UG EGG & CHEESE ON ROLL,69,DELI,SANDWICH,SANDWICH-BREAKFAST
05495         ,UG SAUSAGE EGG WRAP,69,DELI,SANDWICH,SANDWICH-BREAKFAST
05999         ,UG PROSCIUTTO & ARUGULA SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
05139         ,UG CHICKEN SALAD ON ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05947         ,UG THE VENETIAN SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
05927         ,UG LITTLE ITALY SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
05924         ,THE PAVAROTTI HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
50449         ,ITALIAN CLASSIC COMBO HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05447         ,ROAST BEEF AND CHEDDAR ON A ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05907         ,UG AUNT MARY HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
51399         ,UG CHICKEN PESTO SNDWCH,69,DELI,SANDWICH,SANDWICH-ROLL
05266         ,UG FERRARI PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
51276         ,UG BALSAMIC GRILLED CHICKEN SALAD WRAP,69,DELI,SANDWICH,SANDWICH-WRAPS
05239         ,UG HAM & AMERICAN CHEESE HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05949         ,THE TONY DELLA HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
50443         ,UG TURKEY BACON SWISS CHEESE BAGU,69,DELI,SANDWICH,SANDWICH-COLD HERO
05271         ,UG CUBAN PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
05979         ,UG AMERICAN HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05926         ,UG THE VERMONT HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05930         ,UG THE REAL DEAL SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
51317         ,UG ITALIAN HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05968         ,UG TOMMY'S FAVORITE ON ROLL,69,DELI,SANDWICH,SANDWICH-COLD HERO
05681         ,UG THE CALABRESE ON OLIVE ROLL,69,DELI,SANDWICH,SANDWICH-COLD HERO
05264         ,UG THE MANHATTAN PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
05621         ,ROAST BEEF & PEPPER JACK HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05923         ,UG THE TONY BENNETT SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
50448         ,UG ROASTED BEEF W/PEPPERR JACK,69,DELI,SANDWICH,SANDWICH-COLD HERO
05911         ,UG ARTHUR AVENUE HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
51060         ,UG SOUTHWEST PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
05467         ,UG SAUSAGE EGG & CHEESE ON ROLL,69,DELI,SANDWICH,SANDWICH-BREAKFAST
05869         ,UG THE COUSIN VINNY HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05141         ,UG TUNA SALAD ON ROLL,69,DELI,SANDWICH,SANDWICH-ROLL
05620         ,UG TURKEY & SWISS HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05889         ,UG TUSCAN CHICKEN ON CIABATTA,69,DELI,SANDWICH,SANDWICH-COLD HERO
05573         ,CHICKEN CUTLET AMERICANO HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
51124         ,UG MEATBALL PARM HERO - COLD,69,DELI,SANDWICH,SANDWICH-COLD HERO
05908         ,3 GIRLS FAVORITE HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05973         ,THE UNCLE G'S PASTRAMI - HOT,69,DELI,SANDWICH,SANDWICH-HOT HERO
05452         ,DELI LOBSTER ROLL,69,SEAFOOD,DELI SALADS,DELI SALADS-MAYO
51354         ,UG SAUSAGE & PEPPER HERO - COLD,69,DELI,SANDWICH,SANDWICH-COLD HERO
05183         ,THE UNCLE G'S REUBEN - HOT,69,DELI,SANDWICH,SANDWICH-HOT HERO
05121         ,THE MANHATTAN - HOT,69,DELI,SANDWICH,SANDWICH-HOT HERO
51393         ,ROAST BEEF & CHEDDAR HERO,69,DELI,SANDWICH,SANDWICH-COLD HERO
05914         ,UG SINATRA SANDWICH,69,DELI,SANDWICH,SANDWICH-COLD HERO
05951         ,UG CORNED BEEF & SWISS ON RYE,69,DELI,SANDWICH,SANDWICH-BREAD
05609         ,UG REUBEN SANDWICH,69,DELI,SANDWICH,SANDWICH-BREAD
51319         ,UG HOT PHILLY CHEESESTEAK SANDWICH,69,DELI,SANDWICH,SANDWICH-HOT HERO
05931         ,UG GRILLED VEG & GOAT CHS PANINI,69,DELI,SANDWICH,SANDWICH-PANINI
